"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
33131,105,"IND","India",12,"Gujarat",141,"Porbandar",527,"Porbandar","","","Taluk","Taluk"
33132,105,"IND","India",12,"Gujarat",141,"Porbandar",528,"Ranavav","","","Taluk","Taluk"
33133,105,"IND","India",12,"Gujarat",142,"Rajkot",529,"Dhoraji","","","Taluk","Taluk"
33134,105,"IND","India",12,"Gujarat",142,"Rajkot",530,"Gondal","","","Taluk","Taluk"
33135,105,"IND","India",12,"Gujarat",142,"Rajkot",531,"Jam Kandorna","","","Taluk","Taluk"
33136,105,"IND","India",12,"Gujarat",142,"Rajkot",532,"Jasdan","","","Taluk","Taluk"
33137,105,"IND","India",12,"Gujarat",142,"Rajkot",533,"Jetpur","","","Taluk","Taluk"
33138,105,"IND","India",12,"Gujarat",142,"Rajkot",534,"Kotda Sangani","","","Taluk","Taluk"
33139,105,"IND","India",12,"Gujarat",142,"Rajkot",535,"Lodhi ka Mahal","","","Taluk","Taluk"
33140,105,"IND","India",12,"Gujarat",142,"Rajkot",536,"Maliya Miyana","","","Taluk","Taluk"
33141,105,"IND","India",12,"Gujarat",142,"Rajkot",537,"Morbi","","","Taluk","Taluk"
33142,105,"IND","India",12,"Gujarat",142,"Rajkot",538,"n.a. ( 1171)","","","Taluk","Taluk"
33143,105,"IND","India",12,"Gujarat",142,"Rajkot",539,"n.a. ( 1182)","","","Taluk","Taluk"
33144,105,"IND","India",12,"Gujarat",142,"Rajkot",540,"Padadhari","","","Taluk","Taluk"
33145,105,"IND","India",12,"Gujarat",142,"Rajkot",541,"Rajkot","","","Taluk","Taluk"
33146,105,"IND","India",12,"Gujarat",142,"Rajkot",542,"Upleta","","","Taluk","Taluk"
33147,105,"IND","India",12,"Gujarat",142,"Rajkot",543,"Wankaner","","","Taluk","Taluk"
33148,105,"IND","India",12,"Gujarat",143,"Sabar Kantha",544,"Bayad","","","Taluk","Taluk"
33149,105,"IND","India",12,"Gujarat",143,"Sabar Kantha",545,"Bhiloda","","","Taluk","Taluk"
33150,105,"IND","India",12,"Gujarat",143,"Sabar Kantha",546,"Himatnagar","","","Taluk","Taluk"
33151,105,"IND","India",12,"Gujarat",143,"Sabar Kantha",547,"Idar","","","Taluk","Taluk"
33152,105,"IND","India",12,"Gujarat",143,"Sabar Kantha",548,"Khed Brahma","","","Taluk","Taluk"
33153,105,"IND","India",12,"Gujarat",143,"Sabar Kantha",549,"Meghraj","","","Taluk","Taluk"
33154,105,"IND","India",12,"Gujarat",143,"Sabar Kantha",550,"Modasa","","","Taluk","Taluk"
33155,105,"IND","India",12,"Gujarat",143,"Sabar Kantha",551,"Prantij","","","Taluk","Taluk"
33156,105,"IND","India",12,"Gujarat",143,"Sabar Kantha",552,"Vijayanagar","","Vijayanagar mahal","Taluk","Taluk"
33157,105,"IND","India",12,"Gujarat",144,"Surat",553,"Bardoli","","","Taluk","Taluk"
33158,105,"IND","India",12,"Gujarat",144,"Surat",554,"Chorasi","","","Taluk","Taluk"
33159,105,"IND","India",12,"Gujarat",144,"Surat",555,"Kamrej","","","Taluk","Taluk"
33160,105,"IND","India",12,"Gujarat",144,"Surat",556,"Mahuva","","","Taluk","Taluk"
33161,105,"IND","India",12,"Gujarat",147,"Vadodara",582,"Chhota Udaipur","","","Taluk","Taluk"
33162,105,"IND","India",12,"Gujarat",147,"Vadodara",583,"Dabhoi","","","Taluk","Taluk"
33163,105,"IND","India",12,"Gujarat",147,"Vadodara",584,"Jetpur Pavi","","","Taluk","Taluk"
33164,105,"IND","India",12,"Gujarat",147,"Vadodara",585,"Karjan","","","Taluk","Taluk"
33165,105,"IND","India",12,"Gujarat",147,"Vadodara",586,"Naswadi","","","Taluk","Taluk"
33166,105,"IND","India",12,"Gujarat",147,"Vadodara",587,"Padra","","","Taluk","Taluk"
33167,105,"IND","India",12,"Gujarat",147,"Vadodara",588,"Sankheda","","","Taluk","Taluk"
33168,105,"IND","India",12,"Gujarat",147,"Vadodara",589,"Savli","","","Taluk","Taluk"
33169,105,"IND","India",12,"Gujarat",147,"Vadodara",590,"Sinor","","","Taluk","Taluk"
33170,105,"IND","India",12,"Gujarat",147,"Vadodara",591,"Tilakwada","","","Taluk","Taluk"
33171,105,"IND","India",12,"Gujarat",147,"Vadodara",592,"Vadodara","","","Taluk","Taluk"
33172,105,"IND","India",12,"Gujarat",147,"Vadodara",593,"Waghoriya","","","Taluk","Taluk"
33173,105,"IND","India",12,"Gujarat",148,"Valsad",594,"Dharampur","","","Taluk","Taluk"
33174,105,"IND","India",12,"Gujarat",148,"Valsad",595,"Pardi","","","Taluk","Taluk"
33175,105,"IND","India",12,"Gujarat",148,"Valsad",596,"Umargam","","","Taluk","Taluk"
33176,105,"IND","India",12,"Gujarat",148,"Valsad",597,"Valsad","","","Taluk","Taluk"
33177,105,"IND","India",13,"Haryana",149,"Ambala",598,"Ambala","","","Taluk","Taluk"
33178,105,"IND","India",13,"Haryana",149,"Ambala",599,"Narayangarh","","","Taluk","Taluk"
33179,105,"IND","India",13,"Haryana",150,"Bhiwani",600,"Bawani Khera","","","Taluk","Taluk"
33180,105,"IND","India",13,"Haryana",150,"Bhiwani",601,"Bhiwani","","","Taluk","Taluk"
33181,105,"IND","India",13,"Haryana",150,"Bhiwani",602,"Dadri","","","Taluk","Taluk"
33182,105,"IND","India",13,"Haryana",150,"Bhiwani",603,"Loharu","","","Taluk","Taluk"
33183,105,"IND","India",13,"Haryana",150,"Bhiwani",604,"Siwani","","","Taluk","Taluk"
33184,105,"IND","India",13,"Haryana",151,"Faridabad",605,"Faridabad","","Ballabgarh","Taluk","Taluk"
33185,105,"IND","India",13,"Haryana",151,"Faridabad",606,"Hathin","","","Taluk","Taluk"
33186,105,"IND","India",13,"Haryana",151,"Faridabad",607,"Palwal","","","Taluk","Taluk"
33187,105,"IND","India",13,"Haryana",152,"Fatehabad",608,"Fatehabad","","","Taluk","Taluk"
33188,105,"IND","India",13,"Haryana",152,"Fatehabad",609,"Ratia","","","Taluk","Taluk"
33189,105,"IND","India",13,"Haryana",152,"Fatehabad",610,"Tohana","","","Taluk","Taluk"
33190,105,"IND","India",13,"Haryana",153,"Gurgaon",611,"Firozpur Jhirka","","","Taluk","Taluk"
33191,105,"IND","India",13,"Haryana",153,"Gurgaon",612,"Gurgaon","","","Taluk","Taluk"
33192,105,"IND","India",13,"Haryana",153,"Gurgaon",613,"Nuh","","","Taluk","Taluk"
33193,105,"IND","India",13,"Haryana",153,"Gurgaon",614,"Pataudi","","","Taluk","Taluk"
33194,105,"IND","India",13,"Haryana",154,"Hisar",615,"Hansi","","","Taluk","Taluk"
33195,105,"IND","India",13,"Haryana",154,"Hisar",616,"Hisar","","","Taluk","Taluk"
33196,105,"IND","India",13,"Haryana",155,"Jhajjar",617,"Bahadurgarh","","","Taluk","Taluk"
33197,105,"IND","India",13,"Haryana",155,"Jhajjar",618,"Jhajjar","","","Taluk","Taluk"
33198,105,"IND","India",13,"Haryana",155,"Jhajjar",619,"Kosli","","","Taluk","Taluk"
33199,105,"IND","India",13,"Haryana",156,"Jind",620,"Jind","","","Taluk","Taluk"
33200,105,"IND","India",13,"Haryana",156,"Jind",621,"Narwana","","","Taluk","Taluk"
33201,105,"IND","India",13,"Haryana",156,"Jind",622,"Safidon","","","Taluk","Taluk"
33202,105,"IND","India",13,"Haryana",157,"Kaithal",623,"Gulha","","","Taluk","Taluk"
33203,105,"IND","India",13,"Haryana",157,"Kaithal",624,"Kaithal","","","Taluk","Taluk"
33204,105,"IND","India",13,"Haryana",158,"Karnal",625,"Asandh","","","Taluk","Taluk"
33205,105,"IND","India",13,"Haryana",158,"Karnal",626,"Karnal","","","Taluk","Taluk"
33206,105,"IND","India",13,"Haryana",159,"Kurukshetra",627,"Pehowa","","","Taluk","Taluk"
33207,105,"IND","India",13,"Haryana",159,"Kurukshetra",628,"Thanesar","","","Taluk","Taluk"
33208,105,"IND","India",13,"Haryana",160,"Mahendragarh",629,"Mahendragarh","","","Taluk","Taluk"
33209,105,"IND","India",13,"Haryana",160,"Mahendragarh",630,"Narnaul","","","Taluk","Taluk"
33210,105,"IND","India",13,"Haryana",161,"Panchkula",631,"Kalka","","","Taluk","Taluk"
33211,105,"IND","India",13,"Haryana",162,"Panipat",632,"Panipat","","","Taluk","Taluk"
33212,105,"IND","India",13,"Haryana",163,"Rewari",633,"Bawal","","","Taluk","Taluk"
33213,105,"IND","India",13,"Haryana",163,"Rewari",634,"Rewari","","","Taluk","Taluk"
33214,105,"IND","India",13,"Haryana",164,"Rohtak",635,"Maham","","","Taluk","Taluk"
33215,105,"IND","India",13,"Haryana",164,"Rohtak",636,"Rohtak","","","Taluk","Taluk"
33216,105,"IND","India",13,"Haryana",165,"Sirsa",637,"Dabwali","","","Taluk","Taluk"
33217,105,"IND","India",13,"Haryana",165,"Sirsa",638,"Sirsa","","","Taluk","Taluk"
33218,105,"IND","India",13,"Haryana",166,"Sonepat",639,"Ganaur","","","Taluk","Taluk"
33219,105,"IND","India",13,"Haryana",166,"Sonepat",640,"Gohana","","","Taluk","Taluk"
33220,105,"IND","India",13,"Haryana",166,"Sonepat",641,"Sonipat","","","Taluk","Taluk"
33221,105,"IND","India",13,"Haryana",167,"Yamuna Nagar",642,"Jagadhri","","","Taluk","Taluk"
33222,105,"IND","India",14,"Himachal Pradesh",168,"Bilaspur",643,"Bilaspur","","","Taluk","Taluk"
33223,105,"IND","India",14,"Himachal Pradesh",168,"Bilaspur",644,"Ghumarwin","","","Taluk","Taluk"
33224,105,"IND","India",14,"Himachal Pradesh",169,"Chamba",645,"Brahmaur","","","Taluk","Taluk"
33225,105,"IND","India",14,"Himachal Pradesh",169,"Chamba",646,"Chamba","","","Taluk","Taluk"
33226,105,"IND","India",14,"Himachal Pradesh",169,"Chamba",647,"Chaurah","","","Taluk","Taluk"
33227,105,"IND","India",14,"Himachal Pradesh",169,"Chamba",648,"Dalhousie","","Bhattiyat","Taluk","Taluk"
33228,105,"IND","India",14,"Himachal Pradesh",169,"Chamba",649,"Pangi","","","Taluk","Taluk"
33229,105,"IND","India",14,"Himachal Pradesh",169,"Chamba",650,"Saluni","","","Taluk","Taluk"
33230,105,"IND","India",14,"Himachal Pradesh",170,"Hamirpur",651,"Barsar","","","Taluk","Taluk"
33231,105,"IND","India",14,"Himachal Pradesh",170,"Hamirpur",652,"Bhoranj","","","Taluk","Taluk"
33232,105,"IND","India",14,"Himachal Pradesh",170,"Hamirpur",653,"Hamirpur","","","Taluk","Taluk"
33233,105,"IND","India",14,"Himachal Pradesh",170,"Hamirpur",654,"Nadaun","","","Taluk","Taluk"
33234,105,"IND","India",14,"Himachal Pradesh",171,"Kangra",655,"Baijnath","","","Taluk","Taluk"
33235,105,"IND","India",14,"Himachal Pradesh",175,"Mandi",679,"Jogindarnagar","","","Taluk","Taluk"
33236,105,"IND","India",14,"Himachal Pradesh",175,"Mandi",680,"Karsog","","","Taluk","Taluk"
33237,105,"IND","India",14,"Himachal Pradesh",175,"Mandi",681,"Mandi","","","Taluk","Taluk"
33238,105,"IND","India",14,"Himachal Pradesh",175,"Mandi",682,"Sarkaghat","","","Taluk","Taluk"
33239,105,"IND","India",14,"Himachal Pradesh",175,"Mandi",683,"Sundarnagar","","Sundar nagar","Taluk","Taluk"
33240,105,"IND","India",14,"Himachal Pradesh",175,"Mandi",684,"Thunag","","","Taluk","Taluk"
33241,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",685,"Chaupal","","","Taluk","Taluk"
33242,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",686,"Jubbal","","","Taluk","Taluk"
33243,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",687,"Kotkhai","","","Taluk","Taluk"
33244,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",688,"Kumharsain","","","Taluk","Taluk"
33245,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",689,"n.a. ( 75)","","","Taluk","Taluk"
33246,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",690,"n.a. ( 89)","","","Taluk","Taluk"
33247,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",691,"Rampur","","","Taluk","Taluk"
33248,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",692,"Rohru","","","Taluk","Taluk"
33249,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",693,"Shimla","","Shimla urban","Taluk","Taluk"
33250,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",694,"Suni","","","Taluk","Taluk"
33251,105,"IND","India",14,"Himachal Pradesh",176,"Shimla",695,"Theog","","","Taluk","Taluk"
33252,105,"IND","India",14,"Himachal Pradesh",177,"Sirmaur",696,"Nahan","","","Taluk","Taluk"
33253,105,"IND","India",14,"Himachal Pradesh",177,"Sirmaur",697,"Pachhad","","","Taluk","Taluk"
33254,105,"IND","India",14,"Himachal Pradesh",177,"Sirmaur",698,"Paonta","","","Taluk","Taluk"
33255,105,"IND","India",14,"Himachal Pradesh",177,"Sirmaur",699,"Rajgarh","","","Taluk","Taluk"
33256,105,"IND","India",14,"Himachal Pradesh",177,"Sirmaur",700,"Renuka","","","Taluk","Taluk"
33257,105,"IND","India",14,"Himachal Pradesh",177,"Sirmaur",701,"Shilla","","","Taluk","Taluk"
33258,105,"IND","India",14,"Himachal Pradesh",178,"Solan",702,"Arki","","","Taluk","Taluk"
33259,105,"IND","India",14,"Himachal Pradesh",178,"Solan",703,"Kandaghat","","","Taluk","Taluk"
33260,105,"IND","India",14,"Himachal Pradesh",178,"Solan",704,"Kasauli","","","Taluk","Taluk"
33261,105,"IND","India",14,"Himachal Pradesh",178,"Solan",705,"Nalagarh","","","Taluk","Taluk"
33262,105,"IND","India",14,"Himachal Pradesh",178,"Solan",706,"Solan","","","Taluk","Taluk"
33263,105,"IND","India",14,"Himachal Pradesh",179,"Una",707,"Amb","","","Taluk","Taluk"
33264,105,"IND","India",14,"Himachal Pradesh",179,"Una",708,"Una","","","Taluk","Taluk"
33265,105,"IND","India",15,"Jammu and Kashmir",180,"Anantnag (Kashmir South)",709,"n.a. ( 6)","","","Taluk","Taluk"
33266,105,"IND","India",15,"Jammu and Kashmir",181,"Bagdam",710,"n.a. ( 8)","","","Taluk","Taluk"
33267,105,"IND","India",15,"Jammu and Kashmir",182,"Baramula (Kashmir North)",711,"n.a. ( 4)","","","Taluk","Taluk"
33268,105,"IND","India",15,"Jammu and Kashmir",183,"Doda",712,"n.a. ( 7)","","","Taluk","Taluk"
33269,105,"IND","India",15,"Jammu and Kashmir",184,"Jammu",713,"n.a. ( 16)","","","Taluk","Taluk"
33270,105,"IND","India",15,"Jammu and Kashmir",185,"Kargil",714,"n.a. ( 3)","","","Taluk","Taluk"
33271,105,"IND","India",15,"Jammu and Kashmir",186,"Kathua",715,"n.a. ( 20)","","","Taluk","Taluk"
33272,105,"IND","India",15,"Jammu and Kashmir",187,"Kupwara (Muzaffarabad)",716,"n.a. ( 2)","","","Taluk","Taluk"
33273,105,"IND","India",15,"Jammu and Kashmir",188,"Ladakh (Leh)",717,"n.a. ( 1)","","","Taluk","Taluk"
33274,105,"IND","India",15,"Jammu and Kashmir",189,"Pulwama",718,"n.a. ( 10)","","","Taluk","Taluk"
33275,105,"IND","India",15,"Jammu and Kashmir",190,"Punch",719,"n.a. ( 9)","","","Taluk","Taluk"
33276,105,"IND","India",15,"Jammu and Kashmir",191,"Rajauri",720,"n.a. ( 11)","","","Taluk","Taluk"
33277,105,"IND","India",15,"Jammu and Kashmir",192,"Srinagar",721,"n.a. ( 5)","","","Taluk","Taluk"
33278,105,"IND","India",15,"Jammu and Kashmir",193,"Udhampur",722,"n.a. ( 12)","","","Taluk","Taluk"
33279,105,"IND","India",15,"Jammu and Kashmir",193,"Udhampur",723,"n.a. ( 15)","","","Taluk","Taluk"
33280,105,"IND","India",16,"Jharkhand",194,"Bokaro",724,"Bermo","","","Taluk","Taluk"
33281,105,"IND","India",16,"Jharkhand",194,"Bokaro",725,"n.a. ( 902)","","","Taluk","Taluk"
33282,105,"IND","India",16,"Jharkhand",195,"Chatra",726,"Chatra","","","Taluk","Taluk"
33283,105,"IND","India",16,"Jharkhand",196,"Deoghar",727,"Devghar","","","Taluk","Taluk"
33284,105,"IND","India",16,"Jharkhand",197,"Dhanbad",728,"Baghmara","","","Taluk","Taluk"
33285,105,"IND","India",16,"Jharkhand",197,"Dhanbad",729,"Dhanbad","","","Taluk","Taluk"
33286,105,"IND","India",16,"Jharkhand",198,"Dumka",730,"Dumka","","","Taluk","Taluk"
33287,105,"IND","India",16,"Jharkhand",199,"Garhwa",731,"Garhwa","","","Taluk","Taluk"
33288,105,"IND","India",16,"Jharkhand",200,"Giridih",732,"Giridih","","","Taluk","Taluk"
33289,105,"IND","India",16,"Jharkhand",201,"Godda",733,"Godda","","","Taluk","Taluk"
33290,105,"IND","India",16,"Jharkhand",202,"Gumla",734,"Gumla","","","Taluk","Taluk"
33291,105,"IND","India",16,"Jharkhand",203,"Hazaribag",735,"Hazaribag","","","Taluk","Taluk"
33292,105,"IND","India",16,"Jharkhand",204,"Jamtara",736,"Jamtara","","","Taluk","Taluk"
33293,105,"IND","India",16,"Jharkhand",205,"Koderma",737,"Kodarma","","","Taluk","Taluk"
33294,105,"IND","India",16,"Jharkhand",206,"Latehar",738,"Latehar","","","Taluk","Taluk"
33295,105,"IND","India",16,"Jharkhand",207,"Lohardaga",739,"Lohardaga","","","Taluk","Taluk"
33296,105,"IND","India",16,"Jharkhand",208,"Pakur",740,"Pakaur","","","Taluk","Taluk"
33297,105,"IND","India",16,"Jharkhand",209,"Palamu",741,"Daltenganj","","","Taluk","Taluk"
33298,105,"IND","India",16,"Jharkhand",210,"Pashchim Singhbhum",742,"Chaibasa","","","Taluk","Taluk"
33299,105,"IND","India",16,"Jharkhand",210,"Pashchim Singhbhum",743,"Chakradharpur","","","Taluk","Taluk"
33300,105,"IND","India",16,"Jharkhand",211,"Purba Singhbhum",744,"Jamshedpur","","Dhalbhum","Taluk","Taluk"
33301,105,"IND","India",16,"Jharkhand",212,"Ranchi",745,"Khunti","","","Taluk","Taluk"
33302,105,"IND","India",16,"Jharkhand",212,"Ranchi",746,"Ranchi","","","Taluk","Taluk"
33303,105,"IND","India",16,"Jharkhand",213,"Sahibganj",747,"Sahibganj","","Rajmahal","Taluk","Taluk"
33304,105,"IND","India",17,"Karnataka",219,"Belgaum",771,"Gokak","","","Taluk","Taluk"
33305,105,"IND","India",17,"Karnataka",219,"Belgaum",772,"Hukeri","","","Taluk","Taluk"
33306,105,"IND","India",17,"Karnataka",219,"Belgaum",773,"Khanapur","","","Taluk","Taluk"
33307,105,"IND","India",17,"Karnataka",219,"Belgaum",774,"Ramdurg","","","Taluk","Taluk"
33308,105,"IND","India",17,"Karnataka",219,"Belgaum",775,"Raybag","","","Taluk","Taluk"
33309,105,"IND","India",17,"Karnataka",219,"Belgaum",776,"Saundatti","","Parasgad","Taluk","Taluk"
33310,105,"IND","India",17,"Karnataka",220,"Bellary",777,"Bellary","","","Taluk","Taluk"
33311,105,"IND","India",17,"Karnataka",220,"Bellary",778,"Hagaribommanahalli","","","Taluk","Taluk"
33312,105,"IND","India",17,"Karnataka",220,"Bellary",779,"Hospet","","","Taluk","Taluk"
33313,105,"IND","India",17,"Karnataka",220,"Bellary",780,"Huvvinahadagalli","","","Taluk","Taluk"
33314,105,"IND","India",17,"Karnataka",220,"Bellary",781,"Kudligi","","","Taluk","Taluk"
33315,105,"IND","India",17,"Karnataka",220,"Bellary",782,"Sandur","","","Taluk","Taluk"
33316,105,"IND","India",17,"Karnataka",220,"Bellary",783,"Siruguppa","","","Taluk","Taluk"
33317,105,"IND","India",17,"Karnataka",221,"Bidar",784,"Aurad","","","Taluk","Taluk"
33318,105,"IND","India",17,"Karnataka",221,"Bidar",785,"Basavakalyan","","","Taluk","Taluk"
33319,105,"IND","India",17,"Karnataka",221,"Bidar",786,"Bhalki","","","Taluk","Taluk"
33320,105,"IND","India",17,"Karnataka",221,"Bidar",787,"Bidar","","","Taluk","Taluk"
33321,105,"IND","India",17,"Karnataka",221,"Bidar",788,"Homnabad","","","Taluk","Taluk"
33322,105,"IND","India",17,"Karnataka",222,"Bijapur",789,"Basavana Bagevadi","","","Taluk","Taluk"
33323,105,"IND","India",17,"Karnataka",222,"Bijapur",790,"Bijapur","","","Taluk","Taluk"
33324,105,"IND","India",17,"Karnataka",222,"Bijapur",791,"Indi","","","Taluk","Taluk"
33325,105,"IND","India",17,"Karnataka",222,"Bijapur",792,"Muddebihal","","","Taluk","Taluk"
33326,105,"IND","India",17,"Karnataka",222,"Bijapur",793,"Sindgi","","","Taluk","Taluk"
33327,105,"IND","India",17,"Karnataka",223,"Chamrajnagar",794,"Chamrajnagar","","","Taluk","Taluk"
33328,105,"IND","India",17,"Karnataka",223,"Chamrajnagar",795,"Gundlupet","","","Taluk","Taluk"
33329,105,"IND","India",17,"Karnataka",223,"Chamrajnagar",796,"Kollegal","","","Taluk","Taluk"
33330,105,"IND","India",17,"Karnataka",223,"Chamrajnagar",797,"Yelandur","","","Taluk","Taluk"
33331,105,"IND","India",17,"Karnataka",224,"Chikmagalur",798,"Chikmagalur","","","Taluk","Taluk"
33332,105,"IND","India",17,"Karnataka",224,"Chikmagalur",799,"Kadur","","","Taluk","Taluk"
33333,105,"IND","India",17,"Karnataka",224,"Chikmagalur",800,"Koppa","","","Taluk","Taluk"
33334,105,"IND","India",17,"Karnataka",224,"Chikmagalur",801,"Mudigere","","","Taluk","Taluk"
33335,105,"IND","India",17,"Karnataka",224,"Chikmagalur",802,"Narasimharajapura","","","Taluk","Taluk"
33336,105,"IND","India",17,"Karnataka",224,"Chikmagalur",803,"Sringeri","","","Taluk","Taluk"
33337,105,"IND","India",17,"Karnataka",224,"Chikmagalur",804,"Tarikere","","","Taluk","Taluk"
33338,105,"IND","India",17,"Karnataka",225,"Chitradurga",805,"Challakere","","","Taluk","Taluk"
33339,105,"IND","India",17,"Karnataka",225,"Chitradurga",806,"Chitradurga","","","Taluk","Taluk"
33340,105,"IND","India",17,"Karnataka",225,"Chitradurga",807,"Hiriyur","","","Taluk","Taluk"
33341,105,"IND","India",17,"Karnataka",225,"Chitradurga",808,"Holalkere","","","Taluk","Taluk"
33342,105,"IND","India",17,"Karnataka",225,"Chitradurga",809,"Hosdurga","","","Taluk","Taluk"
33343,105,"IND","India",17,"Karnataka",225,"Chitradurga",810,"Molakalmuru","","","Taluk","Taluk"
33344,105,"IND","India",17,"Karnataka",226,"Dakshin Kannad",811,"Bantval","","","Taluk","Taluk"
33345,105,"IND","India",17,"Karnataka",226,"Dakshin Kannad",812,"Beltangadi","","","Taluk","Taluk"
33346,105,"IND","India",17,"Karnataka",226,"Dakshin Kannad",813,"Mangalore","","","Taluk","Taluk"
33347,105,"IND","India",17,"Karnataka",226,"Dakshin Kannad",814,"Puttur","","","Taluk","Taluk"
33348,105,"IND","India",17,"Karnataka",226,"Dakshin Kannad",815,"Sulya","","","Taluk","Taluk"
33349,105,"IND","India",17,"Karnataka",227,"Davanagere",816,"Bhadravati","","","Taluk","Taluk"
33350,105,"IND","India",17,"Karnataka",227,"Davanagere",817,"Channagiri","","","Taluk","Taluk"
33351,105,"IND","India",17,"Karnataka",227,"Davanagere",818,"Davangere","","","Taluk","Taluk"
33352,105,"IND","India",17,"Karnataka",227,"Davanagere",819,"Harihar","","","Taluk","Taluk"
33353,105,"IND","India",17,"Karnataka",227,"Davanagere",820,"Harpanahalli","","","Taluk","Taluk"
33354,105,"IND","India",17,"Karnataka",227,"Davanagere",821,"Honnali","","","Taluk","Taluk"
33355,105,"IND","India",17,"Karnataka",227,"Davanagere",822,"Jagalur","","","Taluk","Taluk"
33356,105,"IND","India",17,"Karnataka",228,"Dharwad",823,"Dharwad","","","Taluk","Taluk"
33357,105,"IND","India",17,"Karnataka",228,"Dharwad",824,"Hubli","","","Taluk","Taluk"
33358,105,"IND","India",17,"Karnataka",228,"Dharwad",825,"Kalghatgi","","","Taluk","Taluk"
33359,105,"IND","India",17,"Karnataka",228,"Dharwad",826,"Kundgol","","","Taluk","Taluk"
33360,105,"IND","India",17,"Karnataka",228,"Dharwad",827,"n.a. ( 1897)","","","Taluk","Taluk"
33361,105,"IND","India",17,"Karnataka",228,"Dharwad",828,"Navalgund","","","Taluk","Taluk"
33362,105,"IND","India",17,"Karnataka",229,"Gadag",829,"Gadag","","","Taluk","Taluk"
33363,105,"IND","India",17,"Karnataka",229,"Gadag",830,"Mundargi","","","Taluk","Taluk"
33364,105,"IND","India",17,"Karnataka",229,"Gadag",831,"Nargund","","","Taluk","Taluk"
33365,105,"IND","India",17,"Karnataka",229,"Gadag",832,"Ron","","","Taluk","Taluk"
33366,105,"IND","India",17,"Karnataka",229,"Gadag",833,"Shirhatti","","","Taluk","Taluk"
33367,105,"IND","India",17,"Karnataka",230,"Gulbarga",834,"Afzalpur","","","Taluk","Taluk"
33368,105,"IND","India",17,"Karnataka",230,"Gulbarga",835,"Aland","","","Taluk","Taluk"
33369,105,"IND","India",17,"Karnataka",230,"Gulbarga",836,"Chincholi","","","Taluk","Taluk"
33370,105,"IND","India",17,"Karnataka",230,"Gulbarga",837,"Chitapur","","","Taluk","Taluk"
33371,105,"IND","India",17,"Karnataka",230,"Gulbarga",838,"Gulbarga","","","Taluk","Taluk"
33372,105,"IND","India",17,"Karnataka",230,"Gulbarga",839,"Jevargi","","","Taluk","Taluk"
33373,105,"IND","India",17,"Karnataka",230,"Gulbarga",840,"Seram","","","Taluk","Taluk"
33374,105,"IND","India",17,"Karnataka",230,"Gulbarga",841,"Shahpur","","","Taluk","Taluk"
33375,105,"IND","India",17,"Karnataka",230,"Gulbarga",842,"Shorapur","","","Taluk","Taluk"
33376,105,"IND","India",17,"Karnataka",230,"Gulbarga",843,"Yadgir","","","Taluk","Taluk"
33377,105,"IND","India",17,"Karnataka",231,"Hassan",844,"Alur","","","Taluk","Taluk"
33378,105,"IND","India",17,"Karnataka",231,"Hassan",845,"Arkalgud","","","Taluk","Taluk"
33379,105,"IND","India",17,"Karnataka",231,"Hassan",846,"Arsikere","","","Taluk","Taluk"
33380,105,"IND","India",17,"Karnataka",231,"Hassan",847,"Belur","","","Taluk","Taluk"
33381,105,"IND","India",17,"Karnataka",231,"Hassan",848,"Channarayapatna","","","Taluk","Taluk"
33382,105,"IND","India",17,"Karnataka",231,"Hassan",849,"Hassan","","","Taluk","Taluk"
33383,105,"IND","India",17,"Karnataka",231,"Hassan",850,"Holenarsipur","","","Taluk","Taluk"
33384,105,"IND","India",17,"Karnataka",231,"Hassan",851,"Sakleshpur","","Manjarabad","Taluk","Taluk"
33385,105,"IND","India",17,"Karnataka",232,"Haveri",852,"Byadgi","","","Taluk","Taluk"
33386,105,"IND","India",17,"Karnataka",232,"Haveri",853,"Hangal","","","Taluk","Taluk"
33387,105,"IND","India",17,"Karnataka",232,"Haveri",854,"Haveri","","","Taluk","Taluk"
33388,105,"IND","India",17,"Karnataka",232,"Haveri",855,"Hirekerur","","","Taluk","Taluk"
33389,105,"IND","India",17,"Karnataka",232,"Haveri",856,"Ranibennur","","","Taluk","Taluk"
33390,105,"IND","India",17,"Karnataka",232,"Haveri",857,"Savanur","","","Taluk","Taluk"
33391,105,"IND","India",17,"Karnataka",232,"Haveri",858,"Shiggaon","","","Taluk","Taluk"
33392,105,"IND","India",17,"Karnataka",233,"Kodagu",859,"Madikeri","","","Taluk","Taluk"
33393,105,"IND","India",17,"Karnataka",233,"Kodagu",860,"Somvarpet","","","Taluk","Taluk"
